8,2016-04-09 11:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,58,e62,3,29,61,0.05172413793103448
8,2016-04-09 11:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,58,e69,5,120,61,0.08620689655172414
8,2016-04-09 11:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,58,e74,1,55,61,0.017241379310344827
8,2016-04-09 11:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,58,e84,8,81,61,0.13793103448275862
8,2016-04-09 11:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,58,e89,6,75,61,0.10344827586206896
8,2016-04-09 11:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,58,e90,14,72,61,0.2413793103448276
8,2016-04-09 11:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,58,e120,2,10,61,0.034482758620689655
8,2016-04-09 11:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,58,e122,10,105,61,0.1724137931034483
9,2016-04-13 06:09,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,52,e32,1,54,61,0.019230769230769232
9,2016-04-13 06:09,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,52,e34,3,104,61,0.057692307692307696
9,2016-04-13 06:09,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,52,e55,1,87,61,0.019230769230769232
9,2016-04-13 06:09,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,52,e62,3,29,61,0.057692307692307696
9,2016-04-13 06:09,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,52,e69,10,120,61,0.19230769230769232
9,2016-04-13 06:09,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,52,e84,9,81,61,0.17307692307692307
9,2016-04-13 06:09,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,52,e89,2,75,61,0.038461538461538464
9,2016-04-13 06:09,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,52,e90,12,72,61,0.23076923076923078
9,2016-04-13 06:09,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,52,e122,11,105,61,0.21153846153846154
10,2016-04-14 00:37,10.0,ISMM-1 SNIPER Directory Traversal Attack(/../../../) Directory_Traversal,41,e30,1,29,61,0.024390243902439025
10,2016-04-14 00:37,10.0,ISMM-1 SNIPER Directory Traversal Attack(/../../../) Directory_Traversal,41,e34,3,104,61,0.07317073170731707
10,2016-04-14 00:37,10.0,ISMM-1 SNIPER Directory Traversal Attack(/../../../) Directory_Traversal,41,e62,3,29,61,0.07317073170731707
10,2016-04-14 00:37,10.0,ISMM-1 SNIPER Directory Traversal Attack(/../../../) Directory_Traversal,41,e69,9,120,61,0.21951219512195122
10,2016-04-14 00:37,10.0,ISMM-1 SNIPER Directory Traversal Attack(/../../../) Directory_Traversal,41,e74,2,55,61,0.04878048780487805
10,2016-04-14 00:37,10.0,ISMM-1 SNIPER Directory Traversal Attack(/../../../) Directory_Traversal,41,e84,17,81,61,0.4146341463414634
10,2016-04-14 00:37,10.0,ISMM-1 SNIPER Directory Traversal Attack(/../../../) Directory_Traversal,41,e90,5,72,61,0.12195121951219512
10,2016-04-14 00:37,10.0,ISMM-1 SNIPER Directory Traversal Attack(/../../../) Directory_Traversal,41,e94,1,2,61,0.024390243902439025
11,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e10,1,2,61,0.015873015873015872
11,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e34,1,104,61,0.015873015873015872
11,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e55,10,87,61,0.15873015873015872
11,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e62,3,29,61,0.047619047619047616
11,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e66,1,3,61,0.015873015873015872
11,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e69,13,120,61,0.20634920634920634
11,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e89,2,75,61,0.031746031746031744
11,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e90,17,72,61,0.2698412698412698
11,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e122,15,105,61,0.23809523809523808
12,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e10,1,2,61,0.015873015873015872
12,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e34,1,104,61,0.015873015873015872
12,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e55,10,87,61,0.15873015873015872
12,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e62,3,29,61,0.047619047619047616
12,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e66,1,3,61,0.015873015873015872
12,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e69,13,120,61,0.20634920634920634
12,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e89,2,75,61,0.031746031746031744
12,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e90,17,72,61,0.2698412698412698
12,2016-04-14 22:04,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,63,e122,15,105,61,0.23809523809523808
13,2016-04-14 22:21,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,25,e34,2,104,61,0.08
13,2016-04-14 22:21,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,25,e55,1,87,61,0.04
13,2016-04-14 22:21,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,25,e62,2,29,61,0.08
13,2016-04-14 22:21,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,25,e69,1,120,61,0.04
13,2016-04-14 22:21,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,25,e84,1,81,61,0.04
13,2016-04-14 22:21,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,25,e89,2,75,61,0.08
13,2016-04-14 22:21,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,25,e90,9,72,61,0.36
13,2016-04-14 22:21,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,25,e122,7,105,61,0.28
14,2016-04-15 08:18,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,58,e18,5,78,61,0.08620689655172414
14,2016-04-15 08:18,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,58,e32,2,54,61,0.034482758620689655
14,2016-04-15 08:18,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,58,e55,1,87,61,0.017241379310344827
14,2016-04-15 08:18,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,58,e62,3,29,61,0.05172413793103448
14,2016-04-15 08:18,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,58,e65,3,26,61,0.05172413793103448
14,2016-04-15 08:18,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,58,e69,4,120,61,0.06896551724137931
14,2016-04-15 08:18,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,58,e76,1,5,61,0.017241379310344827
14,2016-04-15 08:18,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,58,e84,1,81,61,0.017241379310344827
14,2016-04-15 08:18,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,58,e89,1,75,61,0.017241379310344827
14,2016-04-15 08:18,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,58,e92,2,29,61,0.034482758620689655
14,2016-04-15 08:18,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,58,e111,13,13,61,0.22413793103448276
14,2016-04-15 08:18,10.0,ISMM-1 SNIPER Joomla HTTP Header Remote Code Execution,58,e122,22,105,61,0.3793103448275862
15,2016-04-16 02:34,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,22,e34,1,104,61,0.045454545454545456
15,2016-04-16 02:34,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,22,e62,3,29,61,0.13636363636363635
15,2016-04-16 02:34,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,22,e69,11,120,61,0.5
15,2016-04-16 02:34,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,22,e74,1,55,61,0.045454545454545456
15,2016-04-16 02:34,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,22,e90,6,72,61,0.2727272727272727
16,2016-04-16 07:29,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e18,5,78,61,0.10638297872340426
16,2016-04-16 07:29,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e55,3,87,61,0.06382978723404255
16,2016-04-16 07:29,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e62,3,29,61,0.06382978723404255
16,2016-04-16 07:29,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e69,13,120,61,0.2765957446808511
16,2016-04-16 07:29,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e84,1,81,61,0.02127659574468085
16,2016-04-16 07:29,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e89,3,75,61,0.06382978723404255
16,2016-04-16 07:29,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e90,1,72,61,0.02127659574468085
16,2016-04-16 07:29,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e111,8,13,61,0.1702127659574468
16,2016-04-16 07:29,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,47,e122,10,105,61,0.2127659574468085
17,2016-04-16 08:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e18,2,78,61,0.03278688524590164
17,2016-04-16 08:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e34,1,104,61,0.01639344262295082
17,2016-04-16 08:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e55,4,87,61,0.06557377049180328
17,2016-04-16 08:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e62,4,29,61,0.06557377049180328
17,2016-04-16 08:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e69,7,120,61,0.11475409836065574
17,2016-04-16 08:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e74,1,55,61,0.01639344262295082
17,2016-04-16 08:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e84,3,81,61,0.04918032786885246
17,2016-04-16 08:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e89,3,75,61,0.04918032786885246
17,2016-04-16 08:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e90,4,72,61,0.06557377049180328
17,2016-04-16 08:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e111,7,13,61,0.11475409836065574
17,2016-04-16 08:00,10.0,ISMM-1 SNIPER SQL Query Injection Vulnerability(;DECLARE%20@) Sql_Injection,61,e122,25,105,61,0.4098360655737705
18,2016-04-16 10:36,10.0,ISMM-1 SNIPER javascript: Cross_Site_Scripting,62,e18,12,78,61,0.1935483870967742
18,2016-04-16 10:36,10.0,ISMM-1 SNIPER javascript: Cross_Site_Scripting,62,e32,1,54,61,0.016129032258064516
18,2016-04-16 10:36,10.0,ISMM-1 SNIPER javascript: Cross_Site_Scripting,62,e34,2,104,61,0.03225806451612903
18,2016-04-16 10:36,10.0,ISMM-1 SNIPER javascript: Cross_Site_Scripting,62,e54,1,6,61,0.016129032258064516
18,2016-04-16 10:36,10.0,ISMM-1 SNIPER javascript: Cross_Site_Scripting,62,e55,4,87,61,0.06451612903225806
18,2016-04-16 10:36,10.0,ISMM-1 SNIPER javascript: Cross_Site_Scripting,62,e60,1,5,61,0.016129032258064516
18,2016-04-16 10:36,10.0,ISMM-1 SNIPER javascript: Cross_Site_Scripting,62,e62,4,29,61,0.06451612903225806
18,2016-04-16 10:36,10.0,ISMM-1 SNIPER javascript: Cross_Site_Scripting,62,e69,14,120,61,0.22580645161290322
18,2016-04-16 10:36,10.0,ISMM-1 SNIPER javascript: Cross_Site_Scripting,62,e84,5,81,61,0.08064516129032258
18,2016-04-16 10:36,10.0,ISMM-1 SNIPER javascript: Cross_Site_Scripting,62,e89,5,75,61,0.08064516129032258
18,2016-04-16 10:36,10.0,ISMM-1 SNIPER javascript: Cross_Site_Scripting,62,e92,1,29,61,0.016129032258064516
18,2016-04-16 10:36,10.0,ISMM-1 SNIPER javascript: Cross_Site_Scripting,62,e120,2,10,61,0.03225806451612903
18,2016-04-16 10:36,10.0,ISMM-1 SNIPER javascript: Cross_Site_Scripting,62,e122,10,105,61,0.16129032258064516
19,2016-04-16 17:17,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,40,e18,5,78,61,0.125
19,2016-04-16 17:17,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,40,e55,3,87,61,0.075
19,2016-04-16 17:17,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,40,e60,1,5,61,0.025
19,2016-04-16 17:17,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,40,e62,3,29,61,0.075
19,2016-04-16 17:17,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,40,e69,5,120,61,0.125
19,2016-04-16 17:17,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,40,e74,1,55,61,0.025
19,2016-04-16 17:17,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,40,e89,2,75,61,0.05
19,2016-04-16 17:17,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,40,e102,1,1,61,0.025
19,2016-04-16 17:17,10.0,ISMM-1 SNIPER union all select (SQL Query Injection Vulnerability(union all select)) WEB_APP_VULNERABILITY,40,e122,19,105,61,0.475
